Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"RPL14","Ribosomal Protein L14","Protein Coding","P50914","51","GC03P041242","3.2536928653717","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL14"
"COL23A1","Collagen Type XXIII Alpha 1 Chain","Protein Coding","Q86Y22","44","GC05M178237","3.25368309020996","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL23A1"
"CD207","CD207 Molecule","Protein Coding","Q9UJ71","50","GC02M070830","3.25350713729858","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD207"
"LOC109611593","RUNX2 P1 Promoter Region","Functional Element","","3","GC06P165052","3.25266170501709","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC109611593"
"SLC27A5","Solute Carrier Family 27 Member 5","Protein Coding","Q9Y2P5","51","GC19M058479","3.25131440162659","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC27A5"
"H4C7","H4 Clustered Histone 7","Protein Coding","Q99525","40","GC06M101392","3.24933362007141","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C7"
"MFF","Mitochondrial Fission Factor","Protein Coding","Q9GZY8","51","GC02P227325","3.24911451339722","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFF"
"PERP","P53 Apoptosis Effector Related To PMP22","Protein Coding","Q96FX8","50","GC06M138088","3.24841976165771","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PERP"
"YEATS2","YEATS Domain Containing 2","Protein Coding","Q9ULM3","48","GC03P184953","3.2478199005127","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YEATS2"
"LPAR5","Lysophosphatidic Acid Receptor 5","Protein Coding","Q9H1C0","44","GC12M006618","3.24745512008667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPAR5"
"GFPT1","Glutamine--Fructose-6-Phosphate Transaminase 1","Protein Coding","Q06210","59","GC02M069319","3.24586915969849","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFPT1"
"NRXN2","Neurexin 2","Protein Coding","Q9P2S2","52","GC11M132755","3.24567627906799","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRXN2"
"HSPA1L","Heat Shock Protein Family A (Hsp70) Member 1 Like","Protein Coding","P34931","56","GC06M031809","3.24514007568359","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA1L"
"MATN2","Matrilin 2","Protein Coding","O00339","45","GC08P097868","3.24401354789734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MATN2"
"IGLL1","Immunoglobulin Lambda Like Polypeptide 1","Protein Coding","P15814","54","GC22M023573","3.24389839172363","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGLL1"
"ATP6V1B1","ATPase H+ Transporting V1 Subunit B1","Protein Coding","P15313","55","GC02P070935","3.24370098114014","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1B1"
"RBBP7","RB Binding Protein 7, Chromatin Remodeling Factor","Protein Coding","Q16576","52","GC0XM016839","3.24331283569336","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBBP7"
"TRERF1","Transcriptional Regulating Factor 1","Protein Coding","Q96PN7","45","GC06M042224","3.24220371246338","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRERF1"
"HYMAI","Hydatidiform Mole Associated And Imprinted","RNA Gene","","28","GC06M144002","3.24200344085693","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HYMAI"
"MIR4286","MicroRNA 4286","RNA Gene","","20","GC08P010666","3.24189853668213","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4286"
"PCNT","Pericentrin","Protein Coding","O95613","55","GC21P046324","3.23995399475098","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCNT"
"TEX14","Testis Expressed 14, Intercellular Bridge Forming Factor","Protein Coding","Q8IWB6","51","GC17M058556","3.23988437652588","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEX14"
"GLRX","Glutaredoxin","Protein Coding","P35754","55","GC05M095752","3.23967027664185","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLRX"
"SRRT","Serrate, RNA Effector Molecule","Protein Coding","Q9BXP5","49","GC07P100875","3.23810386657715","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRRT"
"TIAL1","TIA1 Cytotoxic Granule Associated RNA Binding Protein Like 1","Protein Coding","Q01085","51","GC10M119571","3.23789119720459","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIAL1"
"DBNL","Drebrin Like","Protein Coding","Q9UJU6","50","GC07P044044","3.23696422576904","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DBNL"
"SDHAF3","Succinate Dehydrogenase Complex Assembly Factor 3","Protein Coding","Q9NRP4","44","GC07P097116","3.23433256149292","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHAF3"
"CNTF","Ciliary Neurotrophic Factor","Protein Coding","P26441","54","GC11P058622","3.23158311843872","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTF"
"ALPL","Alkaline Phosphatase, Biomineralization Associated","Protein Coding","P05186","63","GC01P021508","3.23023867607117","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALPL"
"PF4","Platelet Factor 4","Protein Coding","P02776","52","GC04M073980","3.23009920120239","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PF4"
"ABCG1","ATP Binding Cassette Subfamily G Member 1","Protein Coding","P45844","56","GC21P042199","3.2296929359436","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCG1"
"CNBP","CCHC-Type Zinc Finger Nucleic Acid Binding Protein","Protein Coding","P62633","55","GC03M129167","3.22963070869446","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNBP"
"FA2H","Fatty Acid 2-Hydroxylase","Protein Coding","Q7L5A8","57","GC16M074712","3.22861433029175","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FA2H"
"CDC5L","Cell Division Cycle 5 Like","Protein Coding","Q99459","51","GC06P044387","3.22823286056519","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC5L"
"RPS7","Ribosomal Protein S7","Protein Coding","P62081","54","GC02P003575","3.22739315032959","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS7"
"PRR15L","Proline Rich 15 Like","Protein Coding","Q9BU68","40","GC17M047951","3.22593140602112","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRR15L"
"OLFM4","Olfactomedin 4","Protein Coding","Q6UX06","49","GC13P053028","3.22573924064636","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OLFM4"
"SMC2","Structural Maintenance Of Chromosomes 2","Protein Coding","O95347","50","GC09P104088","3.22529053688049","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMC2"
"RIOK2","RIO Kinase 2","Protein Coding","Q9BVS4","50","GC05M097160","3.22522521018982","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIOK2"
"ZFYVE9","Zinc Finger FYVE-Type Containing 9","Protein Coding","O95405","54","GC01P052142","3.2249755859375","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFYVE9"
"SSBP1","Single Stranded DNA Binding Protein 1","Protein Coding","Q04837","53","GC07P163092","3.22453355789185","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSBP1"
"ZNF609","Zinc Finger Protein 609","Protein Coding","O15014","43","GC15P183377","3.22328543663025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF609"
"SETD1B","SET Domain Containing 1B, Histone Lysine Methyltransferase","Protein Coding","Q9UPS6","51","GC12P136107","3.22176837921143","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SETD1B"
"TCF20","Transcription Factor 20","Protein Coding","Q9UGU0","50","GC22M042160","3.22141814231873","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF20"
"USO1","USO1 Vesicle Transport Factor","Protein Coding","O60763","48","GC04P075724","3.21933770179749","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USO1"
"RRBP1","Ribosome Binding Protein 1","Protein Coding","Q9P2E9","48","GC20M017613","3.21681356430054","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRBP1"
"MIR577","MicroRNA 577","RNA Gene","","22","GC04P114656","3.215904712677","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR577"
"RPS4X","Ribosomal Protein S4 X-Linked","Protein Coding","P62701","49","GC0XM072255","3.21590423583984","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS4X"
"LRPPRC","Leucine Rich Pentatricopeptide Repeat Containing","Protein Coding","P42704","54","GC02M043886","3.21507453918457","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRPPRC"
"C1QTNF9","C1q And TNF Related 9","Protein Coding","P0C862","44","GC13P024307","3.21472883224487","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1QTNF9"
"HNRNPH2","Heterogeneous Nuclear Ribonucleoprotein H2","Protein Coding","P55795","52","GC0XP101408","3.21469497680664","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPH2"
"ANXA6","Annexin A6","Protein Coding","P08133","55","GC05M151100","3.21432280540466","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA6"
"AP1S3","Adaptor Related Protein Complex 1 Subunit Sigma 3","Protein Coding","Q96PC3","49","GC02M223667","3.21391916275024","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP1S3"
"UGT2B15","UDP Glucuronosyltransferase Family 2 Member B15","Protein Coding","P54855","54","GC04M068646","3.21374678611755","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UGT2B15"
"ARF4","ADP Ribosylation Factor 4","Protein Coding","P18085","52","GC03M057572","3.21251010894775","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARF4"
"TNFSF4","TNF Superfamily Member 4","Protein Coding","P23510","54","GC01M173183","3.21116328239441","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF4"
"SNX1","Sorting Nexin 1","Protein Coding","Q13596","52","GC15P064094","3.21010446548462","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX1"
"MIR630","MicroRNA 630","RNA Gene","","17","GC15P072587","3.20959234237671","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR630"
"SNRPE","Small Nuclear Ribonucleoprotein Polypeptide E","Protein Coding","P62304","52","GC01P203995","3.20954418182373","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPE"
"DUSP13B","Dual Specificity Phosphatase 13B","Protein Coding","Q9UII6","48","GC10M075094","3.2087037563324","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP13B"
"NPLOC4","NPL4 Homolog, Ubiquitin Recognition Factor","Protein Coding","Q8TAT6","51","GC17M081556","3.20846557617188","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPLOC4"
"APOA4","Apolipoprotein A4","Protein Coding","P06727","54","GC11M116820","3.20752954483032","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOA4"
"DNAH5","Dynein Axonemal Heavy Chain 5","Protein Coding","Q8TE73","51","GC05M013695","3.20745539665222","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAH5"
"MIR509-3","MicroRNA 509-3","RNA Gene","","15","GC0XM147259","3.20697450637817","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR509-3"
"COLEC11","Collectin Subfamily Member 11","Protein Coding","Q9BWP8","52","GC02P003594","3.20532965660095","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COLEC11"
"SUCLG1","Succinate-CoA Ligase GDP/ADP-Forming Subunit Alpha","Protein Coding","P53597","57","GC02M084423","3.20528793334961","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUCLG1"
"GRM1","Glutamate Metabotropic Receptor 1","Protein Coding","Q13255","63","GC06P163537","3.20419478416443","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM1"
"NPR3","Natriuretic Peptide Receptor 3","Protein Coding","P17342","57","GC05P032689","3.2035174369812","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPR3"
"SENP2","SUMO Specific Peptidase 2","Protein Coding","Q9HC62","46","GC03P185582","3.20331025123596","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SENP2"
"IL18RAP","Interleukin 18 Receptor Accessory Protein","Protein Coding","O95256","50","GC02P102418","3.2030017375946","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL18RAP"
"CIAPIN1","Cytokine Induced Apoptosis Inhibitor 1","Protein Coding","Q6FI81","47","GC16M057428","3.20260334014893","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIAPIN1"
"HLA-DMB","Major Histocompatibility Complex, Class II, DM Beta","Protein Coding","P28068","51","GC06M032934","3.20129060745239","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DMB"
"HDC","Histidine Decarboxylase","Protein Coding","P19113","57","GC15M050241","3.20029473304749","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDC"
"ATG14","Autophagy Related 14","Protein Coding","Q6ZNE5","48","GC14M055366","3.1996123790741","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATG14"
"IFITM3","Interferon Induced Transmembrane Protein 3","Protein Coding","Q01628","54","GC11M000319","3.19917869567871","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFITM3"
"POLD2","DNA Polymerase Delta 2, Accessory Subunit","Protein Coding","P49005","52","GC07M044114","3.19856786727905","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLD2"
"ADAM8","ADAM Metallopeptidase Domain 8","Protein Coding","P78325","55","GC10M133262","3.19819283485413","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAM8"
"RAB1A","RAB1A, Member RAS Oncogene Family","Protein Coding","P62820","53","GC02M065097","3.19777274131775","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB1A"
"OGDHL","Oxoglutarate Dehydrogenase L","Protein Coding","Q9ULD0","52","GC10M049734","3.19768285751343","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OGDHL"
"PGPEP1","Pyroglutamyl-Peptidase I","Protein Coding","Q9NXJ5","43","GC19P132619","3.19508647918701","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGPEP1"
"ABI3","ABI Family Member 3","Protein Coding","Q9P2A4","47","GC17P049210","3.19502735137939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABI3"
"METTL16","Methyltransferase 16, RNA N6-Adenosine","Protein Coding","Q86W50","44","GC17M002405","3.19499349594116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=METTL16"
"PPP2R5D","Protein Phosphatase 2 Regulatory Subunit B'Delta","Protein Coding","Q14738","58","GC06P156497","3.1941967010498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R5D"
"EPHA10","EPH Receptor A10","Protein Coding","Q5JZY3","52","GC01M037713","3.19405078887939","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHA10"
"BPHL","Biphenyl Hydrolase Like","Protein Coding","Q86WA6","51","GC06P003118","3.19328141212463","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BPHL"
"NUB1","Negative Regulator Of Ubiquitin Like Proteins 1","Protein Coding","Q9Y5A7","48","GC07P151341","3.19276809692383","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUB1"
"KLF8","KLF Transcription Factor 8","Protein Coding","O95600","51","GC0XP059531","3.19154858589172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF8"
"FAM153A","Family With Sequence Similarity 153 Member A","Protein Coding","Q9UHL3","30","GC05M177694","3.19015383720398","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM153A"
"EVA1A","Eva-1 Homolog A, Regulator Of Programmed Cell Death","Protein Coding","Q9H8M9","44","GC02M075469","3.18958520889282","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EVA1A"
"MORC3","MORC Family CW-Type Zinc Finger 3","Protein Coding","Q14149","49","GC21P036320","3.18705582618713","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MORC3"
"PBX3","PBX Homeobox 3","Protein Coding","P40426","49","GC09P125747","3.18617153167725","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBX3"
"GPS2","G Protein Pathway Suppressor 2","Protein Coding","Q13227","44","GC17M007311","3.18158197402954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPS2"
"TAF11","TATA-Box Binding Protein Associated Factor 11","Protein Coding","Q15544","47","GC06M100437","3.18052196502686","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF11"
"MIR665","MicroRNA 665","RNA Gene","","16","GC14P119087","3.17824935913086","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR665"
"ADORA1","Adenosine A1 Receptor","Protein Coding","P30542","59","GC01P203090","3.17789268493652","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADORA1"
"BOP1","BOP1 Ribosomal Biogenesis Factor","Protein Coding","Q14137","45","GC08M144262","3.1762101650238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BOP1"
"ABCA2","ATP Binding Cassette Subfamily A Member 2","Protein Coding","Q9BZC7","55","GC09M137007","3.17558145523071","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA2"
"NUP58","Nucleoporin 58","Protein Coding","Q9BVL2","45","GC13P028055","3.17467355728149","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUP58"
"ZNF207","Zinc Finger Protein 207","Protein Coding","O43670","41","GC17P133367","3.17224359512329","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF207"
"UCHL3","Ubiquitin C-Terminal Hydrolase L3","Protein Coding","P15374","54","GC13P075579","3.17092514038086","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCHL3"
"DDX56","DEAD-Box Helicase 56","Protein Coding","Q9NY93","48","GC07M044565","3.17074942588806","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX56"
"INPP4A","Inositol Polyphosphate-4-Phosphatase Type I A","Protein Coding","Q96PE3","54","GC02P098800","3.17066812515259","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INPP4A"
"MEX3A","Mex-3 RNA Binding Family Member A","Protein Coding","A1L020","39","GC01M156072","3.17015218734741","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEX3A"
"HTT","Huntingtin","Protein Coding","P42858","56","GC04P003041","3.16992950439453","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTT"
"RAPGEF4","Rap Guanine Nucleotide Exchange Factor 4","Protein Coding","Q8WZA2","54","GC02P172735","3.16852831840515","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAPGEF4"
"TDG","Thymine DNA Glycosylase","Protein Coding","Q13569","54","GC12P103965","3.16808366775513","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDG"
"CACNA2D2","Calcium Voltage-Gated Channel Auxiliary Subunit Alpha2delta 2","Protein Coding","Q9NY47","54","GC03M054338","3.1677987575531","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA2D2"
"AGR3","Anterior Gradient 3, Protein Disulphide Isomerase Family Member","Protein Coding","Q8TD06","47","GC07M016854","3.16685676574707","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGR3"
"XYLT1","Xylosyltransferase 1","Protein Coding","Q86Y38","56","GC16M017101","3.16677212715149","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XYLT1"
"NLGN3","Neuroligin 3","Protein Coding","Q9NZ94","56","GC0XP071144","3.16610145568848","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLGN3"
"SCN5A","Sodium Voltage-Gated Channel Alpha Subunit 5","Protein Coding","Q14524","62","GC03M038776","3.16525959968567","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN5A"
"WDR36","WD Repeat Domain 36","Protein Coding","Q8NI36","50","GC05P111091","3.16378855705261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR36"
"ALAS2","5'-Aminolevulinate Synthase 2","Protein Coding","P22557","59","GC0XM055009","3.16329717636108","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALAS2"
"AP3S1","Adaptor Related Protein Complex 3 Subunit Sigma 1","Protein Coding","Q92572","50","GC05P115841","3.163001537323","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP3S1"
"MAFTRR","MAF Transcriptional Regulator RNA","RNA Gene","","15","GC16M079657","3.16260051727295","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAFTRR"
"RPL24","Ribosomal Protein L24","Protein Coding","P83731","47","GC03M101681","3.1611533164978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL24"
"ADH5","Alcohol Dehydrogenase 5 (Class III), Chi Polypeptide","Protein Coding","P11766","58","GC04M099070","3.1598174571991","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADH5"
